Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1418450566090,38,-941,-1672,5,5,0,-135340421,-538741763,890826315,225366958,30335
1418450566090,33,-941,-1662,3,0,1,-135336398,-538740170,890829077,225362263,30340
1418450566093,45,-949,-1661,2,-1,2,-135331413,-538735400,890833589,225358823,30345
1418450566093,45,-946,-1652,2,-3,-1,-135319117,-538736739,890834133,225360856,30350
1418450566095,48,-939,-1674,0,-4,-3,-135306222,-538741475,890830925,225369957,30356
1418450566095,51,-932,-1660,-1,-6,-4,-135291892,-538747600,890825827,225384070,30361
1418450566098,51,-932,-1659,-2,-6,-4,-135278723,-538753433,890820070,225400786,30366
1418450566098,50,-925,-1677,-5,-2,-3,-135279983,-538758205,890812495,225418562,30371
1418450566100,58,-923,-1677,-7,-1,-2,-135286275,-538760690,890805193,225437702,30376
1418450566100,54,-928,-1662,-9,2,-3,-135302453,-538766503,890793495,225460322,30381
1418450566125,46,-927,-1664,-12,4,-1,-135330001,-538767408,890781910,225487396,30386
1418450566125,41,-923,-1667,-14,5,-3,-135362289,-538772761,890766069,225517801,30391
1418450566128,44,-921,-1669,-17,5,-2,-135399676,-538774611,890750070,225554128,30396
1418450566128,44,-915,-1674,-22,4,-2,-135441372,-538774180,890731452,225603641,30402
1418450566130,41,-917,-1677,-26,6,-1,-135493658,-538771259,890711345,225658601,30407
1418450566130,44,-931,-1685,-29,4,2,-135547615,-538758858,890694500,225722286,30412
1418450566133,52,-938,-1679,-30,6,3,-135608551,-538744871,890677499,225786143,30417
1418450566133,52,-943,-1667,-28,7,5,-135669901,-538727533,890663850,225844493,30422
1418450566140,47,-946,-1680,-25,10,6,-135735263,-538710556,890652093,225892075,30427
1418450566140,45,-951,-1679,-23,9,6,-135795650,-538693631,890642073,225935648,30432
1418450566171,42,-960,-1674,-18,7,6,-135844601,-538677187,890635689,225970587,30437
1418450566171,39,-961,-1672,-12,6,5,-135882897,-538664448,890631625,225993949,30442
1418450566174,42,-967,-1669,-6,5,6,-135911221,-538650803,890632969,226004143,30448
1418450566174,41,-963,-1656,-2,3,5,-135928556,-538639750,890635788,226008953,30453
1418450566176,43,-960,-1660,2,3,2,-135934799,-538636955,890637621,226004636,30458
1418450566176,49,-950,-1663,6,2,1,-135931840,-538637502,890640875,225992287,30463
1418450566179,32,-963,-1663,11,4,1,-135925201,-538641381,890646584,225964535,30468
1418450566179,40,-950,-1665,14,3,0,-135913748,-538647492,890652992,225931594,30473
1418450566213,42,-949,-1671,18,1,-1,-135889623,-538656621,890661288,225891633,30478
1418450566213,43,-942,-1664,19,1,-2,-135863035,-538668591,890668810,225849420,30483
1418450566216,38,-932,-1664,18,0,-2,-135835241,-538679663,890676144,225810804,30488
1418450566216,39,-928,-1678,16,-1,-4,-135805288,-538694521,890680671,225775518,30494
1418450566222,52,-924,-1660,14,0,-4,-135781289,-538709076,890683277,225744944,30499
1418450566222,43,-932,-1668,10,-1,-4,-135758208,-538722200,890684099,225724262,30504
1418450566224,40,-931,-1654,7,-1,-2,-135741773,-538729206,890686043,225709754,30509
1418450566224,47,-933,-1660,4,-2,-3,-135727341,-538736727,890685006,225704573,30514
1418450566228,43,-936,-1670,2,0,-2,-135721778,-538742192,890682794,225703602,30519
1418450566228,49,-931,-1664,1,1,-2,-135720306,-538747825,890679738,225703100,30524
1418450566259,43,-943,-1674,2,1,-2,-135716688,-538754000,890677228,225700441,30529
1418450566259,41,-939,-1668,-1,-1,-2,-135715983,-538758240,890673221,225706557,30534
1418450566261,49,-944,-1679,-1,-2,0,-135710465,-538756854,890673457,225712252,30540
1418450566261,51,-943,-1675,1,-1,0,-135703579,-538757012,890674429,225712177,30545
1418450566264,46,-943,-1663,3,1,2,-135701065,-538754026,890678091,225706367,30550
1418450566264,43,-942,-1663,6,0,2,-135692742,-538751302,890683847,225695157,30555
1418450566268,43,-942,-1665,7,-1,2,-135679435,-538748635,890691236,225680365,30560
1418450566268,36,-943,-1666,9,0,0,-135665809,-538751687,890696018,225662398,30565
1418450566301,30,-944,-1659,10,2,-3,-135654442,-538763228,890696471,225639887,30570
1418450566301,47,-945,-1666,11,1,-4,-135639551,-538776677,890696435,225616869,30575
1418450566303,44,-944,-1653,12,1,-6,-135620130,-538795709,890693921,225593015,30580
1418450566303,32,-938,-1663,11,-1,-6,-135596612,-538813375,890692036,225572401,30586
1418450566306,51,-928,-1661,8,-1,-5,-135578622,-538827428,890690232,225556771,30591
1418450566306,49,-931,-1658,5,0,-3,-135567510,-538836508,890688435,225548853,30596
1418450566308,50,-920,-1660,1,-2,-3,-135556422,-538843186,890685483,225551219,30601
1418450566308,43,-919,-1665,-1,-1,-3,-135553625,-538850175,890680268,225556799,30606
1418450566340,54,-932,-1669,-6,-1,-3,-135558523,-538855228,890672245,225573464,30611
1418450566340,41,-929,-1663,-11,-2,-2,-135568287,-538855638,890662594,225604721,30616
1418450566346,46,-934,-1655,-12,1,-4,-135588181,-538861532,890647991,225636338,30621
1418450566347,36,-931,-1672,-17,0,-4,-135612865,-538865021,890630453,225682389,30627
1418450566349,39,-919,-1663,-21,-1,-5,-135639235,-538869108,890610479,225735604,30632
1418450566349,42,-929,-1667,-26,0,-6,-135675275,-538874179,890585218,225801493,30637
1418450566351,54,-932,-1665,-29,3,-5,-135723444,-538877567,890558279,225870694,30642
1418450566352,47,-933,-1674,-33,2,-5,-135773949,-538879165,890529013,225951900,30647
1418450566384,42,-933,-1683,-35,3,-4,-135830786,-538878143,890499818,226035227,30652
1418450566384,50,-930,-1675,-36,4,-4,-135891653,-538877301,890469849,226118697,30657
1418450566386,47,-941,-1679,-36,2,-3,-135947601,-538873074,890441883,226205254,30662
1418450566386,39,-943,-1675,-35,3,0,-136007062,-538862498,890418309,226287489,30667
1418450566389,41,-952,-1680,-31,3,2,-136063011,-538848364,890400047,226359355,30673
1418450566389,40,-956,-1670,-23,0,4,-136101684,-538830546,890390394,226416488,30678
1418450566391,38,-969,-1676,-14,1,5,-136131015,-538814068,890387042,226451247,30683
1418450566392,41,-975,-1679,-4,0,3,-136143145,-538805169,890387025,226465195,30688
1418450566424,36,-975,-1662,2,0,-1,-136140372,-538807709,890385706,226466005,30693
1418450566424,43,-960,-1667,8,-3,-3,-136120253,-538815461,890386694,226455770,30698
1418450566426,53,-957,-1659,16,-5,-3,-136082232,-538825333,890393525,226428274,30703
1418450566426,42,-944,-1657,18,-4,-4,-136042169,-538839140,890399569,226395718,30708
1418450566429,60,-939,-1654,21,-3,-4,-136000669,-538854511,890407502,226352866,30713
1418450566429,53,-926,-1654,20,-2,-5,-135960354,-538873002,890412819,226312146,30719
1418450566431,55,-930,-1665,19,0,-7,-135926473,-538896709,890413738,226272428,30724
1418450566432,49,-924,-1665,17,2,-5,-135901115,-538916228,890415606,226233820,30729
1418450566439,46,-920,-1667,13,4,-2,-135888348,-538928314,890418872,226199841,30734
1418450566439,44,-921,-1665,9,5,1,-135885538,-538932430,890423832,226172195,30739
1418450566458,44,-923,-1660,5,8,2,-135896506,-538934453,890426712,226149442,30744
1418450566458,49,-925,-1665,-1,5,3,-135913634,-538930302,890427425,226146234,30749
1418450566460,42,-919,-1659,-7,4,1,-135935237,-538928261,890421953,226159660,30754
1418450566460,37,-930,-1669,-10,2,1,-135956962,-538923788,890415572,226182381,30759
1418450566493,42,-923,-1664,-12,0,1,-135977628,-538917179,890408664,226212898,30765
1418450566493,44,-932,-1675,-12,-1,2,-135994330,-538908151,890404177,226242028,30770
1418450566500,51,-940,-1675,-11,0,5,-136015165,-538892623,890403533,226269019,30775
1418450566500,47,-941,-1653,-12,0,5,-136037143,-538876805,890401995,226299530,30780
1418450566503,41,-946,-1679,-8,0,6,-136055088,-538859783,890404072,226321102,30785
1418450566503,42,-960,-1664,-4,1,5,-136069174,-538847157,890407068,226330909,30790
1418450566505,44,-957,-1652,0,0,3,-136075044,-538839840,890409444,226335450,30795
1418450566505,44,-965,-1659,1,-1,1,-136070641,-538837151,890411372,226336914,30800
1418450566508,44,-971,-1661,7,-1,-2,-136056054,-538843692,890412515,226325616,30805
1418450566508,44,-958,-1658,12,0,-3,-136037770,-538854585,890414158,226304208,30811
1418450566540,53,-948,-1669,15,0,-4,-136013963,-538869092,890416431,226275031,30816
1418450566540,43,-944,-1666,17,1,-5,-135987269,-538887750,890418330,226239165,30821
1418450566542,41,-928,-1669,17,2,-3,-135965062,-538902035,890422945,226200318,30826
1418450566543,42,-925,-1675,16,4,-3,-135948284,-538917353,890426662,226159269,30831
1418450566545,35,-930,-1670,14,5,-3,-135936312,-538932659,890428935,226121042,30836
1418450566545,37,-932,-1661,11,5,-3,-135929794,-538946586,890429330,226090207,30841
1418450566548,39,-932,-1666,7,5,-3,-135929190,-538959020,890427124,226069618,30846
1418450566548,38,-928,-1677,3,5,-3,-135933975,-538970095,890422538,226058401,30851
1418450566580,44,-933,-1669,1,5,-1,-135942394,-538975816,890419861,226050243,30857
1418450566580,35,-932,-1661,0,5,3,-135954546,-538971717,890422013,226044230,30862
1418450566582,38,-939,-1664,0,4,5,-135966633,-538961994,890427463,226038673,30867
1418450566583,28,-943,-1666,2,4,5,-135975829,-538953000,890433946,226029048,30872
1418450566585,24,-949,-1672,0,4,3,-135991682,-538947964,890435481,226025473,30877
1418450566585,40,-951,-1670,2,1,1,-135993096,-538946209,890437399,226021250,30882
1418450566588,32,-948,-1661,5,-2,-2,-135978370,-538951585,890438181,226014210,30887
1418450566588,37,-957,-1664,5,-4,-2,-135959833,-538955521,890439770,226009717,30892
1418450566620,37,-947,-1659,8,-6,-3,-135931543,-538961735,890442205,226002321,30897
1418450566620,44,-948,-1663,9,-7,-3,-135899058,-538967807,890445769,225993335,30903
1418450566644,48,-942,-1674,9,-5,-3,-135870548,-538975276,890448524,225981811,30908
1418450566644,49,-938,-1652,12,-3,-3,-135841422,-538985301,890452568,225959472,30913
1418450566646,44,-940,-1681,15,-3,-1,-135809533,-538991581,890461088,225930084,30918
1418450566646,43,-946,-1670,16,-3,0,-135776593,-538995906,890472033,225896425,30923
1418450566649,48,-941,-1659,17,-4,0,-135740615,-538999794,890483678,225862864,30928
1418450566649,42,-943,-1665,18,-1,1,-135710469,-539003587,890496168,225822676,30933
1418450566651,51,-947,-1667,19,-3,0,-135674106,-539008767,890508665,225782880,30938
1418450566651,51,-949,-1664,19,-2,-2,-135638160,-539019479,890517714,225743213,30944
1418450566654,43,-937,-1671,19,-2,-4,-135601226,-539034878,890523802,225704613,30949
1418450566654,49,-927,-1664,16,-2,-3,-135569176,-539046826,890530003,225670857,30954
1418450566679,48,-923,-1657,15,-2,-2,-135538217,-539056280,890537082,225638938,30959
1418450566679,46,-924,-1659,12,-2,-3,-135511067,-539066995,890540938,225614428,30964
1418450566681,52,-922,-1659,9,0,-2,-135495217,-539075042,890543134,225596049,30969
1418450566681,50,-923,-1681,6,3,-3,-135489470,-539086362,890540958,225581040,30974
1418450566684,47,-928,-1673,1,3,-2,-135491118,-539093603,890537493,225576423,30979
1418450566684,48,-931,-1664,0,3,0,-135496221,-539095533,890536133,225574116,30984
1418450566687,39,-934,-1673,-1,3,4,-135509295,-539087772,890538758,225574448,30990
1418450566688,49,-935,-1671,0,3,4,-135521754,-539080165,890542168,225571679,30995
1418450566720,49,-938,-1668,0,1,4,-135528547,-539071589,890546094,225572594,31000
1418450566720,51,-938,-1675,1,2,2,-135531516,-539068416,890548244,225569905,31005
1418450566722,43,-945,-1677,3,2,1,-135530599,-539068441,890550214,225562617,31010
1418450566723,46,-945,-1666,2,2,0,-135531668,-539070187,890550138,225558103,31015
1418450566725,47,-940,-1660,5,-2,0,-135517521,-539070969,890553725,225550572,31020
1418450566725,50,-943,-1672,7,0,1,-135507088,-539070990,890558650,225537344,31025
1418450566727,47,-933,-1663,5,1,1,-135501405,-539071014,890562044,225527299,31030
1418450566728,40,-934,-1666,7,1,2,-135493479,-539069382,890568238,225511504,31036
1418450566760,42,-934,-1660,9,2,1,-135485142,-539071269,890573959,225489406,31041
1418450566761,44,-936,-1668,10,4,0,-135479487,-539077096,890578014,225462855,31046
1418450566763,40,-927,-1661,10,0,0,-135464016,-539080604,890583531,225441971,31051
1418450566763,43,-931,-1662,10,0,2,-135449878,-539079336,890592098,225419655,31056
1418450566765,43,-934,-1661,8,0,0,-135437296,-539082117,890596464,225403313,31061
1418450566765,46,-923,-1675,8,2,-3,-135427856,-539093162,890595720,225385509,31066
1418450566767,38,-925,-1671,4,3,-2,-135425813,-539101328,890594023,225373909,31071
1418450566767,38,-924,-1658,2,3,0,-135428895,-539103764,890594027,225366215,31076
1418450566787,40,-926,-1661,1,3,2,-135434938,-539101012,890596164,225360720,31082
1418450566787,47,-932,-1654,0,4,2,-135444603,-539098548,890597299,225356322,31087
1418450566790,34,-928,-1671,-2,4,1,-135460156,-539098019,890594503,225359288,31092
1418450566790,40,-930,-1668,-5,6,-1,-135484171,-539102199,890586820,225365215,31097
1418450566824,43,-936,-1671,-7,6,-1,-135510627,-539105765,890577760,225376583,31102
1418450566824,39,-937,-1675,-7,5,2,-135536434,-539101635,890573220,225388880,31107
1418450566826,38,-934,-1670,-7,4,3,-135560807,-539094447,890570568,225401893,31112
1418450566826,34,-934,-1677,-6,2,2,-135578475,-539088773,890567826,225415672,31117
1418450566831,40,-942,-1657,-6,-1,2,-135587789,-539081609,890566918,225430788,31122
1418450566831,42,-947,-1677,-5,-1,1,-135595473,-539077074,890564652,225445964,31128
1418450566834,44,-947,-1665,-3,-1,-1,-135598562,-539078137,890560818,225456710,31133
1418450566834,39,-941,-1665,-3,-1,-1,-135601796,-539079163,890556805,225468163,31138
1418450566837,54,-943,-1662,0,2,-2,-135608858,-539085038,890551691,225470067,31143
1418450566837,44,-938,-1663,1,3,-3,-135611100,-539094347,890546023,225468848,31148
1418450566870,46,-940,-1659,1,2,-2,-135612296,-539100501,890542436,225467581,31153
1418450566870,48,-937,-1658,2,3,-1,-135615052,-539105240,890540397,225462646,31158
1418450566872,39,-939,-1672,3,4,1,-135619602,-539106283,890541493,225453085,31163
1418450566872,43,-939,-1664,2,5,0,-135627982,-539109781,890540460,225443761,31168
1418450566875,44,-941,-1663,2,4,-1,-135633212,-539115095,890538189,225436878,31174
1418450566875,44,-944,-1668,2,5,-2,-135640246,-539123372,890534046,225429215,31179
1418450566877,45,-941,-1673,2,6,-2,-135649667,-539132245,890529535,225420146,31184
1418450566878,37,-933,-1674,1,5,-2,-135657735,-539140263,890524898,225414433,31189
1418450566910,42,-927,-1661,1,4,0,-135664983,-539142849,890523815,225408164,31194
1418450566910,44,-933,-1668,2,3,0,-135667962,-539145313,890523590,225401368,31199
1418450566912,35,-938,-1669,4,3,-1,-135667384,-539150891,890523047,225390517,31204
1418450566912,39,-935,-1667,2,2,-1,-135668478,-539154851,890521704,225385693,31209
1418450566915,43,-936,-1666,1,3,-1,-135672861,-539159180,890519380,225381881,31214
1418450566915,39,-931,-1662,0,2,-1,-135679789,-539162870,890515756,225383204,31220
1418450566917,32,-928,-1673,-4,1,-2,-135689739,-539166822,890508785,225395304,31225
1418450566917,38,-921,-1671,-4,0,-1,-135698147,-539167745,890503927,225407226,31230
1418450566950,42,-929,-1679,-8,2,0,-135716696,-539166291,890497422,225425232,31235
1418450566950,42,-928,-1658,-11,3,1,-135742309,-539162035,890490046,225449129,31240
1418450566952,40,-930,-1673,-12,0,3,-135763996,-539150733,890485789,225479908,31245
1418450566952,37,-929,-1664,-14,1,1,-135789588,-539144085,890477273,225514027,31250
1418450566959,34,-935,-1658,-17,0,-1,-135816422,-539140365,890464404,225557567,31255
1418450566959,41,-935,-1650,-21,-1,-4,-135844193,-539141870,890445627,225611372,31260
1418450566961,42,-929,-1662,-25,-1,-5,-135876611,-539144421,890422802,225675827,31266
1418450566961,47,-927,-1660,-30,-1,-5,-135915408,-539145363,890397244,225751039,31271
1418450566993,42,-923,-1665,-37,1,-4,-135970454,-539142384,890367531,225842181,31276
1418450566994,45,-912,-1657,-42,-1,-6,-136025421,-539141459,890333497,225945441,31281
1418450566996,46,-913,-1647,-47,3,-7,-136097186,-539143308,890293070,226057081,31286
1418450566996,40,-920,-1661,-55,2,-9,-136177078,-539146333,890245149,226190438,31291
1418450566998,42,-909,-1661,-64,1,-12,-136266265,-539152450,890187961,226347163,31296
1418450566999,38,-902,-1655,-74,1,-12,-136368961,-539155135,890124952,226526646,31302
1418450567001,45,-908,-1644,-86,1,-14,-136487839,-539158138,890051957,226734624,31306
1418450567001,37,-909,-1665,-95,0,-14,-136617147,-539157263,889973474,226966782,31312
1418450567034,51,-907,-1674,-106,3,-13,-136770157,-539151741,889889014,227218779,31317
1418450567034,53,-903,-1689,-115,5,-12,-136939543,-539142214,889799698,227488983,31322
1418450567036,47,-920,-1693,-118,7,-7,-137120052,-539121147,889715207,227760479,31327
1418450567036,49,-935,-1723,-117,9,2,-137310659,-539079938,889643211,228024264,31332
1418450567039,45,-954,-1695,-107,5,14,-137484344,-539011572,889595929,228265564,31337
1418450567040,36,-985,-1691,-92,2,25,-137638269,-538920211,889573886,228474329,31342
1418450567042,37,-1013,-1662,-73,-3,30,-137757340,-538820581,889572373,228643381,31347
1418450567042,28,-1046,-1677,-50,-1,25,-137847326,-538741860,889575912,228760849,31353
1418450567074,26,-1055,-1652,-29,-1,13,-137902100,-538698696,889574597,228834585,31358
1418450567075,36,-1061,-1652,-2,-3,7,-137911159,-538678078,889581373,228851321,31363
1418450567077,26,-1058,-1660,26,-4,5,-137871951,-538671809,889603389,228804112,31368
1418450567077,24,-1043,-1643,50,-9,3,-137785888,-538675875,889639315,228706683,31373
1418450567079,44,-1023,-1645,74,-10,1,-137661736,-538692879,889687483,228553967,31378
1418450567080,53,-1001,-1647,93,-10,1,-137507168,-538717632,889747324,228355637,31383
1418450567082,56,-974,-1635,103,-8,0,-137340256,-538750139,889811387,228129662,31388
1418450567082,48,-963,-1639,111,-5,-2,-137166397,-538792436,889876671,227879588,31393
1418450567114,51,-944,-1661,113,1,-3,-137004882,-538841014,889939264,227617304,31399
1418450567114,44,-931,-1651,111,6,-6,-136854328,-538899448,889995075,227351163,31404
1418450567117,37,-923,-1652,103,6,-7,-136715012,-538957194,890044791,227103331,31409
1418450567117,43,-901,-1659,95,5,-10,-136583300,-539018415,890085946,226875875,31414
1418450567119,25,-876,-1671,79,4,-10,-136470211,-539073683,890118222,226685910,31419
1418450567120,31,-862,-1676,60,2,-11,-136379227,-539123144,890139275,226540325,31424
1418450567122,48,-858,-1683,41,5,-8,-136322954,-539160769,890152336,226433305,31429
1418450567122,45,-860,-1681,22,3,-2,-136290690,-539176606,890163170,226372416,31434
1418450567154,46,-872,-1682,8,2,7,-136282074,-539165296,890178819,226343004,31439
1418450567155,45,-898,-1669,-6,3,12,-136303279,-539137758,890191597,226345577,31445
1418450567157,42,-911,-1664,-18,4,14,-136347189,-539101240,890198906,226377360,31450
1418450567157,39,-933,-1656,-26,3,11,-136399553,-539068033,890197134,226431855,31455
1418450567159,39,-957,-1660,-29,3,6,-136454932,-539045147,890185819,226497448,31460
1418450567159,47,-964,-1643,-30,1,4,-136506968,-539025130,890171256,226570952,31465
1418450567162,39,-957,-1657,-28,1,1,-136554361,-539012939,890153095,226642736,31470
1418450567162,47,-952,-1653,-25,-2,-3,-136586490,-539009871,890133163,226708947,31475
1418450567194,44,-954,-1653,-24,-2,-2,-136616795,-539005047,890115211,226772636,31480
1418450567194,47,-959,-1668,-19,0,-3,-136645900,-539005151,890097516,226824300,31485
1418450567197,53,-952,-1665,-18,0,-3,-136673077,-539005743,890080454,226873469,31491
1418450567197,35,-958,-1657,-13,1,-2,-136695128,-539006623,890067515,226908853,31496
1418450567199,40,-962,-1660,-8,2,0,-136715988,-539004574,890060155,226930020,31501
1418450567199,40,-960,-1672,-4,2,-1,-136730109,-539006451,890053646,226942585,31506
1418450567202,33,-953,-1665,0,3,-3,-136735373,-539015009,890047485,226943250,31511
1418450567202,38,-948,-1662,3,2,-4,-136733899,-539026288,890042250,226937879,31516
1418450567234,31,-938,-1667,5,3,-6,-136730019,-539043818,890034985,226927068,31521
1418450567234,39,-931,-1663,4,3,-8,-136726394,-539065719,890024647,226917776,31526
1418450567237,31,-922,-1668,1,0,-7,-136719485,-539082618,890015007,226919603,31531
1418450567237,38,-919,-1663,-3,-1,-8,-136717900,-539100384,890001910,226929718,31537
1418450567242,39,-914,-1668,-8,-2,-7,-136720995,-539113541,889987488,226953159,31542
1418450567242,42,-911,-1662,-14,-1,-6,-136735155,-539122882,889970673,226988375,31547
1418450567244,39,-913,-1662,-20,0,-6,-136761436,-539130353,889949210,227038940,31552
1418450567244,49,-910,-1676,-28,1,-3,-136803794,-539128299,889926857,227105907,31557
1418450567248,44,-912,-1680,-34,0,0,-136852586,-539116755,889905632,227187068,31562
1418450567248,43,-922,-1677,-39,0,1,-136909644,-539100892,889882903,227279348,31567
1418450567276,50,-929,-1669,-45,-2,2,-136970458,-539079437,889859059,227386929,31572
1418450567276,53,-927,-1674,-46,-3,1,-137029602,-539059405,889833164,227500090,31577
1418450567301,45,-948,-1685,-47,-1,0,-137093721,-539042735,889804558,227612821,31583
1418450567301,54,-952,-1679,-43,-2,2,-137152555,-539021760,889781395,227717577,31588
1418450567303,42,-960,-1672,-38,-2,4,-137204867,-538998006,889763825,227810921,31593
1418450567303,49,-960,-1667,-31,-5,8,-137244302,-538965034,889757260,227890801,31598
1418450567305,40,-965,-1652,-24,-6,10,-137271942,-538929423,889758007,227955444,31603
1418450567306,46,-974,-1644,-18,-5,9,-137294361,-538898563,889760439,228005405,31608
1418450567308,56,-987,-1658,-10,0,6,-137316861,-538880379,889760586,228034257,31613
1418450567308,53,-986,-1652,-3,3,2,-137333249,-538876246,889757865,228044769,31618
1418450567311,42,-975,-1657,3,7,1,-137346517,-538878756,889756860,228034770,31623
1418450567311,40,-973,-1658,8,6,0,-137350009,-538884762,889758312,228012805,31629
1418450567344,35,-960,-1660,14,5,0,-137342586,-538892338,889763862,227977713,31634
1418450567344,34,-962,-1676,18,5,0,-137329170,-538901442,889772239,227931576,31639
1418450567347,36,-951,-1666,20,4,-2,-137309042,-538915475,889779490,227882213,31644
1418450567347,35,-945,-1665,22,4,-3,-137284938,-538932734,889786607,227828125,31649
1418450567349,35,-936,-1672,21,5,-5,-137263241,-538955018,889790013,227775172,31654
1418450567349,42,-930,-1665,18,4,-4,-137243398,-538973405,889793688,227729261,31659
1418450567354,38,-920,-1671,13,4,-4,-137229903,-538990174,889794263,227695459,31664
1418450567354,39,-914,-1674,4,4,-2,-137230232,-538998993,889792616,227680820,31669
1418450567358,37,-906,-1655,-1,2,-3,-137235678,-539007515,889786419,227681579,31675
1418450567358,39,-916,-1672,-9,4,-1,-137258892,-539009502,889777488,227697785,31680
1418450567378,40,-921,-1666,-15,3,0,-137288782,-539006364,889766672,227729456,31685
1418450567378,41,-929,-1665,-21,0,2,-137321724,-538994386,889755979,227779714,31690
1418450567380,42,-924,-1670,-28,1,3,-137368039,-538977993,889741899,227845569,31695
1418450567380,41,-947,-1663,-32,3,4,-137424896,-538959117,889726258,227916998,31700
1418450567413,39,-949,-1667,-33,4,2,-137485884,-538944823,889706172,227992418,31705
1418450567413,51,-952,-1678,-34,5,2,-137550845,-538930722,889685149,228068593,31710
1418450567415,40,-955,-1677,-30,6,-1,-137609185,-538926162,889661762,228135393,31715
1418450567415,41,-964,-1680,-27,7,-1,-137666887,-538922975,889639927,228193251,31721
1418450567418,38,-971,-1667,-19,1,3,-137701596,-538909525,889630712,228239997,31726
1418450567418,41,-971,-1679,-11,-3,8,-137718013,-538884824,889635335,228270393,31731
1418450567420,40,-980,-1666,-3,-7,7,-137712187,-538863168,889644958,228287523,31736
1418450567421,40,-988,-1643,3,-5,4,-137697844,-538851541,889653811,228289119,31741
1418450567453,40,-982,-1661,14,-5,1,-137667019,-538850766,889664570,228267612,31746
1418450567453,38,-975,-1655,19,-5,-3,-137625735,-538861519,889672990,228234303,31751
1418450567455,41,-964,-1640,26,-2,-6,-137579710,-538883762,889680370,228180759,31756
1418450567456,42,-953,-1657,31,-4,-7,-137520722,-538909100,889690092,228118564,31762
1418450567458,53,-945,-1650,33,-1,-6,-137465395,-538934922,889701804,228045214,31767
1418450567458,42,-925,-1669,33,0,-5,-137413146,-538958952,889713884,227972773,31772
1418450567460,46,-919,-1658,27,1,-4,-137371980,-538979151,889724253,227909350,31777
1418450567460,48,-926,-1645,28,0,-1,-137328437,-538992096,889739826,227844174,31782
1418450567493,47,-916,-1687,22,4,0,-137304174,-539002753,889751362,227788533,31787
1418450567493,50,-915,-1674,1,2,2,-137304845,-539000208,889754529,227781778,31792
1418450567495,35,-921,-1639,0,-4,5,-137293143,-538986908,889764007,227783280,31797
1418450567496,48,-933,-1697,2,5,3,-137303034,-538983426,889767590,227771562,31802
1418450567498,48,-933,-1668,-19,4,3,-137342092,-538972516,889758073,227811006,31808
1418450567498,35,-953,-1630,-3,1,1,-137350707,-538970159,889756127,227818989,31813
1418450567500,37,-954,-1677,7,9,-2,-137361857,-538982271,889753256,227794824,31818
1418450567501,35,-925,-1670,-11,0,-1,-137380376,-538980608,889743754,227824699,31823
1418450567533,41,-908,-1655,-21,-11,3,-137386997,-538959801,889739171,227887819,31828
1418450567533,53,-930,-1658,-23,-9,7,-137402551,-538930280,889738493,227950900,31833
1418450567535,41,-958,-1663,-24,-4,7,-137431257,-538903457,889734719,228011727,31838
1418450567535,37,-983,-1662,-18,1,1,-137463590,-538895050,889723155,228057230,31843
1418450567538,37,-977,-1675,-13,6,-2,-137500564,-538898158,889707969,228086840,31848
1418450567538,40,-964,-1670,-8,5,0,-137528477,-538897938,889699361,228104108,31854
1418450567540,33,-945,-1669,-4,1,4,-137542720,-538887500,889700579,228115429,31859
1418450567541,29,-947,-1654,-1,-2,6,-137541230,-538871802,889709707,228117806,31864
1418450567573,47,-956,-1659,3,-3,4,-137531381,-538861453,889718589,228113548,31869
1418450567573,40,-958,-1665,3,-1,0,-137522337,-538862181,889720566,228109570,31874
1418450567575,40,-960,-1649,5,1,-3,-137515428,-538871432,889718254,228100901,31879
1418450567575,35,-944,-1665,13,2,-4,-137499390,-538886437,889718750,228073182,31884
1418450567578,48,-939,-1663,14,5,-2,-137489411,-538899104,889722273,228035524,31889
1418450567578,40,-927,-1666,12,3,0,-137477233,-538905480,889728060,228005215,31894
1418450567580,27,-914,-1661,9,4,0,-137471814,-538911343,889732098,227978866,31900
1418450567580,43,-913,-1671,4,4,-2,-137473136,-538919917,889730670,227963375,31905
1418450567608,36,-914,-1673,-3,3,-2,-137483941,-538926072,889724278,227967257,31910
1418450567608,35,-928,-1677,-8,1,0,-137499108,-538924261,889718567,227984679,31915
1418450567610,34,-937,-1653,-8,-2,1,-137507080,-538918435,889715742,228004663,31920
1418450567610,35,-939,-1675,-10,-4,2,-137515097,-538907958,889713378,228033817,31925
1418450567613,41,-935,-1660,-13,-6,3,-137522634,-538892965,889711577,228071725,31930
1418450567613,50,-941,-1662,-14,-6,4,-137531821,-538875336,889710414,228112375,31935
1418450567620,50,-946,-1674,-12,-5,4,-137539844,-538859215,889709845,228147836,31940
1418450567620,50,-951,-1668,-15,-4,3,-137553845,-538844995,889705691,228189177,31946
1418450567653,59,-956,-1660,-16,-3,2,-137571486,-538833271,889698939,228232548,31951
1418450567653,49,-957,-1665,-11,2,3,-137595420,-538823789,889693864,228260286,31956
1418450567655,40,-961,-1657,-6,3,5,-137616687,-538811772,889694535,228273218,31961
1418450567655,42,-959,-1649,-3,2,4,-137632044,-538802264,889695912,228281034,31966
1418450567658,38,-959,-1646,1,0,3,-137632425,-538795156,889699907,228282012,31971
1418450567658,44,-953,-1649,1,1,0,-137633852,-538795636,889699256,228282554,31976
